N,종목명,현재가,전일비,등락률,액면가,매출액,자산총계,영업이익
1284.0,미래에셋 KRX금현물 Auto-KO-C 2810-01 ETN,10035.0,5.0,-0.05%,0.0,,,
1285.0,두산퓨얼셀2우B,10080.0,50.0,+0.50%,100.0,,,
1286.0,대신343 K200,35355.0,0.0,0.00%,0.0,,,
1287.0,삼성 레버리지 KRX 2차전지 K-뉴딜 ETN,4975.0,80.0,-1.58%,0.0,,,
1288.0,대교우B,1525.0,5.0,+0.33%,500.0,,,
1289.0,메리츠 인버스 천연가스 선물 ETN(H),29585.0,1090.0,+3.83%,0.0,,,
1290.0,삼성 블룸버그 레버리지 WTI원유 선물 ETN,11770.0,65.0,-0.55%,0.0,,,
1291.0,KODEX 고배당,9195.0,35.0,-0.38%,0.0,,,
1292.0,신풍,841.0,4.0,-0.47%,500.0,188.0,1124.0,-42.0
1293.0,신한 콩 선물 ETN(H),14695.0,0.0,0.00%,0.0,,,
1294.0,롯데지주우,36250.0,0.0,0.00%,200.0,,,
1295.0,삼성 KRX 금현물 ETN,14600.0,235.0,-1.58%,0.0,,,
1296.0,미래에셋 인버스 천연가스 선물 ETN(H),29030.0,1205.0,+4.33%,0.0,,,
1297.0,KODEX 코스피100,27045.0,160.0,-0.59%,0.0,,,
1298.0,신한 레버리지 코스피 200 선물 ETN,28340.0,225.0,+0.80%,0.0,,,
1299.0,삼성 레버리지 코스피200 선물 ETN,28325.0,535.0,-1.85%,0.0,,,
1300.0,TIGER 코스피고배당,13845.0,5.0,+0.04%,0.0,,,
1301.0,TIGER 은행고배당플러스TOP10,10220.0,5.0,-0.05%,0.0,,,
1302.0,미래에셋 원유선물혼합 ETN(H),28040.0,0.0,0.00%,0.0,,,
1303.0,대한항공우,25100.0,50.0,-0.20%,5000.0,,,
1304.0,KODEX K-미래차액티브,9575.0,15.0,-0.16%,0.0,,,
1305.0,녹십자홀딩스2우,32800.0,350.0,+1.08%,500.0,,,
1306.0,KBSTAR 글로벌4차산업IT(합성 H),23840.0,260.0,-1.08%,0.0,,,
1307.0,KODEX 철강,9540.0,45.0,-0.47%,0.0,,,
1308.0,KODEX 탄소효율그린뉴딜,8750.0,40.0,-0.46%,0.0,,,
1309.0,신한 레버리지 미국달러 선물 ETN,13505.0,80.0,+0.60%,0.0,,,
1310.0,TIGER 글로벌멀티에셋TIF액티브,9820.0,20.0,-0.20%,0.0,,,
1311.0,삼성 China A50 선물 ETN(H),13495.0,115.0,-0.84%,0.0,,,
1312.0,TIGER 퓨처모빌리티액티브,9475.0,70.0,-0.73%,0.0,,,
1313.0,KODEX S&P글로벌인프라(합성),14140.0,55.0,-0.39%,0.0,,,
1314.0,SOL KIS단기통안채,105605.0,25.0,+0.02%,0.0,,,
1315.0,KODEX 미국러셀2000(H),12415.0,210.0,-1.66%,0.0,,,
1316.0,신한 브렌트원유 선물 ETN(H),13340.0,20.0,-0.15%,0.0,,,
1317.0,KODEX 글로벌로봇(합성),17085.0,110.0,-0.64%,0.0,,,
1318.0,KODEX 미국S&P500에너지(합성),12765.0,165.0,-1.28%,0.0,,,
1319.0,세방우,7210.0,230.0,-3.09%,500.0,,,
1320.0,미래에셋 인버스 2X 코스피200 선물 ETN,13175.0,220.0,+1.70%,0.0,,,
1321.0,SOL 코스닥150,13550.0,160.0,-1.17%,0.0,,,
1322.0,KBSTAR 내수주플러스,7845.0,45.0,-0.57%,0.0,,,
1323.0,TIGER 삼성그룹펀더멘털,11780.0,40.0,-0.34%,0.0,,,
1324.0,신한 은 선물 ETN(H),13045.0,80.0,+0.62%,0.0,,,
1325.0,진도,2095.0,10.0,+0.48%,500.0,634.0,1292.0,61.0
1326.0,대유플러스,204.0,47.0,+29.94%,500.0,5367.0,5432.0,222.0
1327.0,SHD,21150.0,150.0,+0.71%,5000.0,1253.0,883.0,142.0
1328.0,한솔PNS,1245.0,20.0,-1.58%,500.0,3142.0,1349.0,27.0
1329.0,KODEX Fn웹툰&드라마,4250.0,65.0,-1.51%,0.0,,,
1330.0,WOORI 대한민국국고채액티브,53495.0,200.0,+0.38%,0.0,,,
1331.0,KODEX 유럽명품TOP10 STOXX,8615.0,15.0,+0.17%,0.0,,,
1332.0,메리츠 미국채10년 ETN(H),8460.0,30.0,+0.36%,0.0,,,
1333.0,TIGER 리츠부동산인프라채권TR KIS,4605.0,15.0,-0.32%,0.0,,,
1334.0,ACE 미국친환경그린테마INDXX,9540.0,310.0,-3.15%,0.0,,,
1335.0,메리츠 레버리지 인플레이션 국채 ETN,12635.0,45.0,+0.36%,0.0,,,
1336.0,삼성 레버리지 나스닥 100 ETN,25255.0,630.0,-2.43%,0.0,,,
1337.0,ACE 일본Nikkei225(H),22910.0,420.0,-1.80%,0.0,,,
1338.0,KODEX 미디어&엔터테인먼트,12595.0,170.0,-1.33%,0.0,,,
1339.0,KBSTAR 중장기국공채액티브,104075.0,110.0,+0.11%,0.0,,,
1340.0,삼성 레버리지 China A50 선물 ETN(H),25055.0,180.0,+0.72%,0.0,,,
1341.0,TIGER 글로벌AI액티브,10825.0,165.0,-1.50%,0.0,,,
1342.0,한투 레버리지 금 선물 ETN,24910.0,0.0,0.00%,0.0,,,
1343.0,국보,1973.0,27.0,-1.35%,5000.0,1023.0,1100.0,-140.0
1344.0,ARIRANG 미국나스닥테크,28970.0,430.0,-1.46%,0.0,,,
1345.0,KODEX TDF2050액티브,11725.0,115.0,-0.97%,0.0,,,
1346.0,제이준코스메틱,5480.0,30.0,-0.54%,500.0,62.0,484.0,-107.0
1347.0,TIGER 200 에너지화학,14265.0,190.0,-1.31%,0.0,,,
1348.0,TIGER 글로벌AI&로보틱스 INDXX,10425.0,235.0,-2.20%,0.0,,,
1349.0,ACE ESG액티브,7650.0,70.0,-0.91%,0.0,,,
1350.0,KODEX 차이나심천ChiNext(합성),7675.0,55.0,-0.71%,0.0,,,
1351.0,한국ANKOR유전,348.0,0.0,0.00%,0.0,,,
1352.0,한창,1307.0,51.0,-3.76%,500.0,893.0,1135.0,98.0
1353.0,ACE 2차전지&친환경차액티브,12785.0,160.0,-1.24%,0.0,,,
1354.0,SOL 미국S&P500ESG,12100.0,125.0,-1.02%,0.0,,,
1355.0,KODEX KRX기후변화솔루션,12045.0,110.0,-0.90%,0.0,,,
1356.0,KODEX TRF5050,13375.0,10.0,-0.07%,0.0,,,
1357.0,TIGER 원유선물Enhanced(H),4180.0,10.0,-0.24%,0.0,,,
1358.0,KODEX 차이나A50,16020.0,60.0,+0.38%,0.0,,,
1359.0,KB 천연가스 선물 ETN(H),4780.0,190.0,-3.82%,0.0,,,
1360.0,KODEX TRF7030,14920.0,75.0,-0.50%,0.0,,,
1361.0,미래에셋 -2X 홍콩H 선물 ETN(H),23760.0,585.0,+2.52%,0.0,,,
1362.0,미래에셋 중국 심천 100 ETN,11850.0,0.0,0.00%,0.0,,,
1363.0,한투 블룸버그 레버리지 WTI원유 선물 ETN,11795.0,65.0,-0.55%,0.0,,,
1364.0,KODEX 건설,3320.0,35.0,-1.04%,0.0,,,
1365.0,메리츠 레버리지 국채30년 ETN,5890.0,5.0,+0.08%,0.0,,,
1366.0,ARIRANG 미국단기우량회사채,111525.0,465.0,+0.42%,0.0,,,
1367.0,KBSTAR 국고채3년,108600.0,100.0,+0.09%,0.0,,,
1368.0,TIGER 구리실물,9910.0,10.0,+0.10%,0.0,,,
1369.0,메리츠 인플레이션 국채 ETN,11600.0,0.0,0.00%,0.0,,,
1370.0,KODEX KRX300,16425.0,170.0,-1.02%,0.0,,,
1371.0,신한 다우존스지수 선물 ETN(H),22915.0,255.0,-1.10%,0.0,,,
1372.0,TIGER 미국달러선물인버스2X,6720.0,40.0,-0.59%,0.0,,,
1373.0,TIGER 200커버드콜ATM,8695.0,10.0,-0.11%,0.0,,,
1374.0,삼성 레버리지 S&P500 선물 ETN,22565.0,555.0,-2.40%,0.0,,,
1375.0,ARIRANG 코스피50,24025.0,260.0,-1.07%,0.0,,,
1376.0,마이티 다이나믹퀀트액티브,12270.0,110.0,-0.89%,0.0,,,
1377.0,한투 인버스 2X 구리 선물 ETN,22075.0,430.0,+1.99%,0.0,,,
1378.0,ACE 코스닥150,13755.0,235.0,-1.68%,0.0,,,
1379.0,KODEX 배당성장채권혼합,12225.0,10.0,-0.08%,0.0,,,
1380.0,미래에셋 인버스 코스피200 선물 ETN,10975.0,75.0,+0.69%,0.0,,,
1381.0,신한 인버스 코스피 200 선물 ETN,10955.0,60.0,+0.55%,0.0,,,
1382.0,QV 레버리지 금 선물 ETN(H),21900.0,0.0,0.00%,0.0,,,
1383.0,QV 미국 IT TOP5 ETN(H),31220.0,305.0,-0.97%,0.0,,,
1384.0,메리츠 레버리지 금 선물 ETN(H),21825.0,0.0,0.00%,0.0,,,
1385.0,KBSTAR 배터리 리사이클링iSelect,12490.0,180.0,-1.42%,0.0,,,
1386.0,LX하우시스우,21000.0,450.0,-2.10%,5000.0,,,
1387.0,한투 인버스 2X 베트남 VN30 선물 ETN(H),21615.0,45.0,+0.21%,0.0,,,
1388.0,KBSTAR AI&로봇,12005.0,55.0,-0.46%,0.0,,,
1389.0,KODEX 게임산업,7200.0,50.0,-0.69%,0.0,,,
1390.0,KB 블룸버그 레버리지 천연가스 선물 ETN,8585.0,645.0,-6.99%,0.0,,,
1391.0,TIGER 200TR,19455.0,140.0,-0.71%,0.0,,,
1392.0,ARIRANG 미국채30년액티브,52065.0,370.0,+0.72%,0.0,,,
1393.0,KBSTAR 미국S&P500(H),11835.0,165.0,-1.37%,0.0,,,
1394.0,KODEX 배당성장,14030.0,15.0,-0.11%,0.0,,,
1395.0,코리아써우,7040.0,290.0,-3.96%,500.0,,,
1396.0,대덕전자1우,9930.0,320.0,-3.12%,500.0,,,
1397.0,KBSTAR 200선물인버스2X,2360.0,40.0,+1.72%,0.0,,,
1398.0,TIGER 차이나항셍테크레버리지(합성 H),5670.0,210.0,-3.57%,0.0,,,
1399.0,SOL 국고채3년,105620.0,185.0,+0.18%,0.0,,,
1400.0,신한 K200 USD 선물 바이셀 ETN,10315.0,0.0,0.00%,0.0,,,
1401.0,미래에셋 -2X 미국채울트라30년 선물 ETN,10305.0,70.0,-0.67%,0.0,,,
1402.0,KB 일본 로보틱스 TOP 10 ETN,10290.0,5.0,-0.05%,0.0,,,
1403.0,키움 인버스 미국달러선물 ETN,10260.0,0.0,0.00%,0.0,,,
1404.0,대신 인버스 2X 코스닥 150 선물 ETN,6835.0,125.0,+1.86%,0.0,,,
1405.0,QV iSelect 글로벌 EMP ETN(H),10245.0,0.0,0.00%,0.0,,,
1406.0,대한제당우,3160.0,30.0,-0.94%,500.0,,,
1407.0,넥센타이어1우B,3150.0,35.0,-1.10%,500.0,,,
1408.0,메리츠 KIS 통안채 1년 ETN,51120.0,0.0,0.00%,0.0,,,
1409.0,KB 인버스 2X KOSDAQ 150 선물 ETN,6775.0,130.0,+1.96%,0.0,,,
1410.0,미래에셋 코스닥150 선물 ETN,10150.0,50.0,-0.49%,0.0,,,
1411.0,KB 일본 컨슈머 TOP 10 ETN,10105.0,40.0,-0.39%,0.0,,,
1412.0,메리츠 인버스 국채3년 ETN,10065.0,0.0,0.00%,0.0,,,
1413.0,TIGER KRX기후변화솔루션,12165.0,95.0,-0.77%,0.0,,,
1414.0,메리츠 국채10년 ETN,10025.0,10.0,+0.10%,0.0,,,
1415.0,QV 미국달러 SOFR금리 플러스 ETN,9995.0,35.0,+0.35%,0.0,,,
1416.0,KTOP 차이나H(H),9985.0,35.0,-0.35%,0.0,,,
1417.0,메리츠 인버스 2X 구리 선물 ETN(H),19950.0,295.0,+1.50%,0.0,,,
1418.0,TIGER 코스닥150바이오테크,8470.0,40.0,+0.47%,0.0,,,
1419.0,QV 인버스 레버리지 구리 선물 ETN(H),19575.0,0.0,0.00%,0.0,,,
1420.0,SOL 글로벌탄소배출권선물ICE(합성),12150.0,445.0,+3.80%,0.0,,,
1421.0,TIGER Fn신재생에너지,8825.0,65.0,-0.73%,0.0,,,
1422.0,신한 FnGuide 치킨 ETN,9695.0,0.0,0.00%,0.0,,,
1423.0,HANARO 코스닥150,13760.0,120.0,-0.86%,0.0,,,
1424.0,KBSTAR 200선물레버리지,16050.0,330.0,-2.01%,0.0,,,
1425.0,비케이탑스,904.0,0.0,0.00%,500.0,319.0,975.0,-96.0
1426.0,HANARO Fn전기&수소차,8705.0,110.0,-1.25%,0.0,,,
1427.0,신한 옥수수 선물 ETN(H),9575.0,170.0,-1.74%,0.0,,,
1428.0,신한 코스닥 150 ETN,9515.0,125.0,-1.30%,0.0,,,
1429.0,TIGER 코스닥150선물인버스,3675.0,40.0,+1.10%,0.0,,,
1430.0,한투 인버스 2X 금 선물 ETN,18920.0,0.0,0.00%,0.0,,,
1431.0,KODEX 차이나과창판STAR50(합성),6300.0,15.0,-0.24%,0.0,,,
1432.0,TIGER 차이나클린에너지SOLACTIVE,5160.0,15.0,+0.29%,0.0,,,
1433.0,KODEX 코스피대형주,12410.0,95.0,-0.76%,0.0,,,
1434.0,하이트진로2우B,16450.0,0.0,0.00%,5000.0,,,
1435.0,삼성 인버스 2X 항셍테크 ETN(H),9260.0,330.0,+3.70%,0.0,,,
1436.0,TIGER 게임TOP10,5430.0,10.0,-0.18%,0.0,,,
1437.0,미래에셋 레버리지 옥수수 선물 ETN,18410.0,200.0,-1.07%,0.0,,,
1438.0,KBSTAR 미국S&P원유생산기업(합성 H),6340.0,50.0,-0.78%,0.0,,,
1439.0,KODEX 200exTOP,11480.0,0.0,0.00%,0.0,,,
1440.0,삼성 인버스 2X S&P500 선물 ETN,18365.0,535.0,+3.00%,0.0,,,
1441.0,TIGER 200 건설,3120.0,30.0,-0.95%,0.0,,,
1442.0,ARIRANG 우량회사채50 1년,114345.0,60.0,+0.05%,0.0,,,
1443.0,QV 블룸버그 2X 천연가스 선물 ETN(H),538.0,37.0,-6.43%,0.0,,,
1444.0,코아스,588.0,3.0,+0.51%,500.0,979.0,762.0,-7.0
1445.0,미래에셋 2X 미국채울트라30년 선물 ETN,9050.0,110.0,+1.23%,0.0,,,
1446.0,SOL 자동차소부장Fn,10050.0,25.0,+0.25%,0.0,,,
1447.0,미래에셋 코스피200 선물 ETN,8995.0,15.0,-0.17%,0.0,,,
1448.0,대신 2X 철광석 선물 ETN(H),17975.0,40.0,-0.22%,0.0,,,
1449.0,ACE 아시아TOP50S&P,11975.0,85.0,-0.70%,0.0,,,
1450.0,KODEX 일본TOPIX100,17870.0,70.0,-0.39%,0.0,,,
1451.0,TIGER 배당성장,17495.0,15.0,+0.09%,0.0
1452.0,메리츠 미국 인플레이션 국채 ETN(H),8895.0,0.0,0.00%,0.0
1453.0,신한 코스피 200 ETN,8885.0,55.0,-0.62%,0.0
1454.0,ACE 러시아MSCI(합성),9590.0,0.0,0.00%,0.0
1455.0,KBSTAR 차이나HSCEI(H),6570.0,65.0,-0.98%,0.0
1456.0,KB 레버리지 KOSDAQ 150 선물 ETN,35450.0,1180.0,-3.22%,0.0
1457.0,신한 인버스 2X 다우존스지수 선물 ETN(H),1771.0,37.0,+2.13%,0.0
1458.0,SOL 한국형글로벌반도체액티브,13830.0,245.0,-1.74%,0.0
1459.0,메리츠 레버리지 대표 농산물 선물 ETN(H),17570.0,360.0,-2.01%,0.0
1460.0,한투 레버리지 플래티넘 선물 ETN,17500.0,195.0,+1.13%,0.0
1461.0,ARIRANG ESG성장주액티브,8305.0,95.0,-1.13%,0.0
1462.0,KODEX 다우존스미국리츠(H),11960.0,145.0,-1.20%,0.0
1463.0,TIGER 농산물선물Enhanced(H),6665.0,55.0,-0.82%,0.0
1464.0,메리츠 인버스 2X 금 선물 ETN(H),17205.0,145.0,+0.85%,0.0
1465.0,TIGER MSCI KOREA ESG리더스,8625.0,100.0,-1.15%,0.0
1466.0,미래에셋 인버스 2X 옥수수 선물 ETN,17075.0,285.0,+1.70%,0.0
1467.0,신한 레버리지 구리 선물 ETN,16935.0,135.0,-0.79%,0.0
1468.0,하나 S&P 인버스 2X WTI원유 선물 ETN,16790.0,260.0,+1.57%,0.0
1469.0,QV 인버스 레버리지 금 선물 ETN(H),16775.0,175.0,+1.05%,0.0
1470.0,삼성 인버스 2X HSCEI ETN(H),16700.0,340.0,+2.08%,0.0
1471.0,하나 레버리지 옥수수 선물 ETN(H),16690.0,115.0,-0.68%,0.0
1472.0,KB S&P 인버스 2X WTI원유 선물 ETN,16640.0,160.0,+0.97%,0.0
1473.0,QV 블룸버그 -2X WTI원유선물 ETN,16640.0,160.0,+0.97%,0.0
1474.0,신한 블룸버그 인버스 2X WTI원유 선물 ETN,16605.0,150.0,+0.91%,0.0
1475.0,미래에셋 인버스 코스닥150 선물 ETN,8290.0,140.0,+1.72%,0.0
1476.0,삼양홀딩스우,54400.0,200.0,+0.37%,5000.0
1477.0,KODEX 53-09 국고채액티브,10865.0,25.0,+0.23%,0.0
1478.0,TIGER 탄소효율그린뉴딜,8670.0,45.0,-0.52%,0.0
1479.0,한투 레버리지 은 선물 ETN,16450.0,240.0,+1.48%,0.0
1480.0,KOSEF 미국나스닥100(H),13685.0,220.0,-1.58%,0.0
1481.0,솔루스첨단소재2우B,8690.0,200.0,-2.25%,100.0
1482.0,한투 인버스 2X 은 선물 ETN,16390.0,110.0,-0.67%,0.0
1483.0,미래에셋 인버스 2X 은 선물 ETN,16375.0,100.0,-0.61%,0.0
1484.0,TIGER 차이나반도체FACTSET,5515.0,55.0,-0.99%,0.0
1485.0,TIGER 차이나CSI300인버스(합성),9890.0,15.0,+0.15%,0.0
1486.0,KODEX 3대농산물선물(H),10625.0,85.0,-0.79%,0.0
1487.0,미래에셋 2X 홍콩H 선물 ETN,16250.0,420.0,-2.52%,0.0
1488.0,신한 인버스 코스닥 150 선물 ETN,8115.0,55.0,-0.67%,0.0
1489.0,한투 FTSE100 ETN,16165.0,0.0,0.00%,0.0
1490.0,미래에셋 레버리지 은 선물 ETN,16115.0,0.0,0.00%,0.0
1491.0,NPC우,3040.0,0.0,0.00%,500.0
1492.0,메리츠 인버스 2X 대표 농산물 선물 ETN(H),16050.0,345.0,+2.20%,0.0
1493.0,KB CSI 500 ETN,7990.0,0.0,0.00%,0.0
1494.0,한투 인버스 2X 유로스탁스50 ETN(H) B,15975.0,265.0,+1.69%,0.0
1495.0,한진칼우,29750.0,950.0,-3.09%,2500.0
1496.0,메리츠 블룸버그 인버스 2X WTI선물 ETN(H),15965.0,235.0,+1.49%,0.0
1497.0,에셋플러스 코리아플랫폼액티브,6940.0,45.0,-0.64%,0.0
1498.0,TIGER 스페이스테크iSelect,11400.0,35.0,-0.31%,0.0
1499.0,KODEX 보험,7960.0,25.0,-0.31%,0.0
1500.0,KOSEF 국고채10년레버리지,111940.0,195.0,+0.17%,0.0
1501.0,코오롱우,14460.0,20.0,-0.14%,5000.0,,,
1502.0,TIGER MKF배당귀족,11965.0,10.0,-0.08%,0.0,,,
1503.0,한화우,32450.0,350.0,-1.07%,5000.0,,,
1504.0,TIGER 단기선진하이일드(합성 H),12930.0,75.0,+0.58%,0.0,,,
1505.0,ACE 일본TOPIX레버리지(H),30995.0,695.0,-2.19%,0.0,,,
1506.0,일정실업,12900.0,0.0,0.00%,5000.0,311.0,322.0,-87.0
1507.0,에이리츠,3460.0,10.0,-0.29%,5000.0,8.0,893.0,-19.0
1508.0,ACE 글로벌메타버스테크액티브,9650.0,35.0,-0.36%,0.0,,,
1509.0,KB CSI 300 ETN,7710.0,30.0,-0.39%,0.0,,,
1510.0,한투 레버리지 구리 선물 ETN,15415.0,0.0,0.00%,0.0,,,
1511.0,ACE 국고채3년,102585.0,65.0,+0.06%,0.0,,,
1512.0,하나 인버스 2X 옥수수 선물 ETN(H),15385.0,195.0,+1.28%,0.0,,,
1513.0,TIGER 미국테크TOP10 INDXX(H),10250.0,140.0,-1.35%,0.0,,,
1514.0,KODEX 운송,4950.0,180.0,-3.51%,0.0,,,
1515.0,TIGER 미국테크TOP10채권혼합,10215.0,20.0,-0.20%,0.0,,,
1516.0,한투 인버스 2X 플래티넘 선물 ETN,15305.0,50.0,-0.33%,0.0,,,
1517.0,KODEX TSE일본리츠(H),11765.0,40.0,-0.34%,0.0,,,
1518.0,QV 인버스 미국 IT TOP5 ETN(H),7605.0,0.0,0.00%,0.0,,,
1519.0,KB 레버리지 FANG 플러스 ETN(H),30410.0,495.0,-1.60%,0.0,,,
1520.0,TIGER 코리아테크액티브,10250.0,55.0,-0.53%,0.0,,,
1521.0,신한 인버스 옥수수 선물 ETN(H),7580.0,40.0,+0.53%,0.0,,,
1522.0,SOL 의료기기소부장Fn,9470.0,100.0,-1.04%,0.0,,,
1523.0,KOSEF 코스닥150,6835.0,90.0,-1.30%,0.0,,,
1524.0,삼성 인버스 HSCEI ETN(H),15015.0,155.0,+1.04%,0.0,,,
1525.0,KBSTAR 삼성그룹Top3채권혼합블룸버그,10005.0,20.0,-0.20%,0.0,,,
1526.0,KBSTAR 글로벌메타버스Moorgate,10320.0,35.0,-0.34%,0.0,,,
1527.0,코오롱모빌리티그룹우,6090.0,0.0,0.00%,500.0,,,
1528.0,신한 인버스 2X 구리 선물 ETN,2965.0,40.0,+1.37%,0.0,,,
1529.0,TIMEFOLIO Korea플러스배당액티브,11220.0,25.0,-0.22%,0.0,,,
1530.0,KBSTAR 200선물인버스,5665.0,45.0,+0.80%,0.0,,,
1531.0,대신 밀 선물 ETN(H),7355.0,150.0,-2.00%,0.0,,,
1532.0,QV 인버스 레버리지 은 선물 ETN(H),14700.0,0.0,0.00%,0.0,,,
1533.0,메리츠 인버스 2X 은 선물 ETN(H),14685.0,0.0,0.00%,0.0,,,
1534.0,메리츠 미국레버리지 인플레이션국채ETN(H),7340.0,50.0,+0.69%,0.0,,,
1535.0,KODEX iShares미국투자등급회사채액티브,10690.0,50.0,+0.47%,0.0,,,
1536.0,신한 인버스 WTI원유 선물 ETN(H),2920.0,10.0,+0.34%,0.0,,,
1537.0,KODEX 에너지화학,16025.0,295.0,-1.81%,0.0,,,
1538.0,HANARO 글로벌탄소배출권선물ICE(합성),10055.0,320.0,+3.29%,0.0,,,
1539.0,삼성 인버스 2X 나스닥 100 ETN,14535.0,385.0,+2.72%,0.0,,,
1540.0,KOSEF 미국달러선물레버리지,12090.0,70.0,+0.58%,0.0,,,
1541.0,KODEX 미국S&P500산업재(합성),25250.0,270.0,-1.06%,0.0,,,
1542.0,KBSTAR 채권혼합,60385.0,295.0,+0.49%,0.0,,,
1543.0,TIGER AI코리아그로스액티브,12040.0,115.0,-0.95%,0.0,,,
1544.0,KODEX 미국나스닥100선물인버스(H),9320.0,115.0,+1.25%,0.0,,,
1545.0,메리츠 레버리지 은 선물 ETN(H),14425.0,0.0,0.00%,0.0,,,
1546.0,메리츠 인버스 2X 미국채10년 ETN(H),14345.0,90.0,-0.62%,0.0,,,
1547.0,QV 레버리지 은 선물 ETN(H),14345.0,0.0,0.00%,0.0,,,
1548.0,유유제약1우,6320.0,50.0,-0.78%,1000.0,,,
1549.0,ARIRANG 선진국MSCI(합성 H),11185.0,55.0,-0.49%,0.0,,,
1550.0,KB 레버리지 KOSPI 200 선물 ETN,28595.0,160.0,-0.56%,0.0,,,
1551.0,ACE 미국다우존스리츠(합성 H),79295.0,1160.0,-1.44%,0.0
1552.0,TIGER K게임,8280.0,0.0,0.00%,0.0
1553.0,KBSTAR V&S셀렉트밸류채권혼합,11720.0,15.0,-0.13%,0.0
1554.0,SOL 조선TOP3플러스,9070.0,225.0,-2.42%,0.0
1555.0,QV S&P500 VIX S/T 선물 ETN D,7020.0,440.0,+6.69%,0.0
1556.0,삼성 S&P500 VIX S/T 선물 ETN,7010.0,425.0,+6.45%,0.0
1557.0,KODEX KRX300레버리지,14015.0,20.0,-0.14%,0.0
1558.0,TIMEFOLIO 미국나스닥100액티브,14585.0,125.0,-0.85%,0.0
1559.0,QV US 500 월간레버리지 ETN(H),27950.0,0.0,0.00%,0.0
1560.0,QV 인버스 레버리지 WTI원유 선물 ETN(H),93.0,0.0,0.00%,0.0
1561.0,LX홀딩스1우,9480.0,110.0,-1.15%,1000.0
1562.0,ARIRANG 미국S&P500,11545.0,115.0,-0.99%,0.0
1563.0,한투 레버리지 유로스탁스50 ETN(H) B,13850.0,315.0,-2.22%,0.0
1564.0,삼성 인버스 2X 구리 선물 ETN(H),2770.0,25.0,+0.91%,0.0
1565.0,ACE 멕시코MSCI(합성),15380.0,290.0,-1.85%,0.0
1566.0,삼성 레버리지 구리 선물 ETN(H),13820.0,160.0,-1.14%,0.0
1567.0,BNK 주주가치액티브,12550.0,115.0,-0.91%,0.0
1568.0,메리츠 레버리지 구리 선물 ETN(H),13785.0,190.0,-1.36%,0.0
1569.0,HANARO Fn K-게임,4375.0,30.0,-0.68%,0.0
1570.0,HANARO 200 TOP10,8325.0,135.0,-1.60%,0.0
1571.0,QV 레버리지 구리 선물 ETN(H),13735.0,190.0,-1.36%,0.0
1572.0,메리츠 인버스 2X 국채30년 ETN,13730.0,15.0,-0.11%,0.0
1573.0,하나 레버리지 구리 선물 ETN(H),13720.0,185.0,-1.33%,0.0
1574.0,KBSTAR 헬스케어채권혼합,11340.0,15.0,-0.13%,0.0
1575.0,KOSEF 미국S&P500,12260.0,135.0,-1.09%,0.0
1576.0,FOCUS KRX300,16805.0,0.0,0.00%,0.0
1577.0,ARIRANG 고배당주채권혼합,11165.0,10.0,+0.09%,0.0
1578.0,TIGER TSMC밸류체인FACTSET,12145.0,175.0,-1.42%,0.0
1579.0,TIGER 유로스탁스배당30,11130.0,35.0,+0.32%,0.0
1580.0,삼성 인버스 2X 코스피200 선물 ETN,13235.0,260.0,+2.00%,0.0
1581.0,코오롱글로벌우,17810.0,160.0,+0.91%,5000.0
1582.0,KOSEF 국고채3년,109220.0,155.0,+0.14%,0.0
1583.0,메리츠 인버스 2X 미국채30년 ETN(H),13105.0,90.0,-0.68%,0.0
1584.0,신한 인버스 2X 코스피 200 선물 ETN,13105.0,110.0,+0.85%,0.0
1585.0,TIGER 원유선물인버스(H),3120.0,10.0,+0.32%,0.0
1586.0,KB 인버스 2X 항셍테크 선물 ETN,13055.0,500.0,+3.98%,0.0
1587.0,ARIRANG 우주항공&UAM iSelect,11220.0,40.0,-0.36%,0.0
1588.0,JW중외제약2우B,62600.0,400.0,+0.64%,2500.0
1589.0,ARIRANG 일본반도체소부장Solactive,11675.0,145.0,-1.23%,0.0
1590.0,HANARO 단기채권액티브,105185.0,0.0,0.00%,0.0
1591.0,ARIRANG 미국다우존스고배당주(합성 H),15050.0,260.0,-1.70%,0.0
1592.0,삼성 인버스 항셍테크 ETN(H),12775.0,315.0,+2.53%,0.0
1593.0,신한 인버스 금 선물 ETN(H),6375.0,25.0,+0.39%,0.0
1594.0,미래에셋 FnGuide 부산엑스포 추가수익 ETN,12700.0,0.0,0.00%,0.0
1595.0,KBSTAR 국채선물10년인버스,53585.0,70.0,-0.13%,0.0
1596.0,ACE 미국S&P500채권혼합액티브,10515.0,10.0,-0.10%,0.0
1597.0,한투 인버스 플래티넘 선물 ETN,12600.0,5.0,-0.04%,0.0
1598.0,한투 금 선물 ETN,12525.0,0.0,0.00%,0.0
1599.0,메리츠 인버스 국채30년 ETN,12415.0,5.0,-0.04%,0.0
1600.0,ARIRANG Apple채권혼합Fn,11245.0,15.0,-0.13%,0.0
1601.0,KODEX iShares미국하이일드액티브,10295.0,10.0,+0.10%,0.0
1602.0,ACE 주주환원가치주액티브,11230.0,55.0,-0.49%,0.0
1603.0,메리츠 인버스 미국채10년 ETN(H),12345.0,40.0,-0.32%,0.0
1604.0,HANARO KOFR금리액티브(합성),102840.0,0.0,0.00%,0.0
1605.0,대신 3X 레버리지 국채30년 ETN,61680.0,480.0,+0.78%,0.0
